p	m	. _ n
ɓ	m	. _
ɓ	b	. _
ɓ	b	. _
ɓ	m	. _
ɓ	b	. _
ɗ	l	. _
ɗ	d	. _
ɗ	d	. _
ɗ	l	. _
ᶑ	l	. _
n	l	. _
k m	∅ m	. _
k m	∅ m	. _
k m	∅ m	. _
k m	∅ m	. _
k n	∅ n	. _
k n	∅ n	. _
k n	∅ n	. _
k n	∅ n	. _
t n	∅ n	. _
t n	∅ n	. _
t n	∅ n	. _
t n	∅ n	. _
ɲ	nʲ	. _
ɲ	nʲ	. _
ɲ	nʲ	. _
k t	kʲ ∅	. _
t	ɣ	. k _
k s	∅ s	. _
k	∅	. _ s
k s	kʰ ɣ	. _
z	ɣ	. k _
ɗ̥ˀ	t	# _
ɗ̥ˀ	t	# _
d	t	# _
ɗ̥ˀ	t	# _
ɗ̥ˀ	t	# _
ɗ̥ˀ	t	# _
ɗ̥ˀ	t	# _
t	t	# _
ɗ̥ˀ	t	# _
t	d	# _
ɗ̥ˀ	t	# _
ɗ̥ˀ	t	# _
t	d	# _
ɗ̥ˀ	t	# _
c	cˀ	# _
ʒ	z	# _
ɠ̥ˀ	k	# _
ɠ̥ˀ	k	# _
ɠ̥ˀ	k	# _
ɠ̥ˀ	k	# _
ɠ̥ˀ	k	# _
ɠ̥ˀ	k	# _
g	g	# _
g	g	# _
q	k	# _
qˀ	kˀ	# _
gˀ	h	# _
q	k	# _
qˀ	k	# _
gˀ	g	# _
q	k	# _
qˀ	k	# _
gˀ	g	# _
qˀ	q	# _
gˀ	g	# _
q	g	# _
qˀ	g	# _
gˀ	g	# _
q	g	# _
qˀ	g	# _
gˀ	g	# _
q	x	# _
qˀ	k	# _
gˀ	x	# _
p	p	
t	t	
k	k	
b	b	# _
d	t	
g	k	# _
g	k	
ʔ	∅	
s	s	
h	∅	
l	ɾ	
a	aː	
e	eː	
i	iː	
o	oː	
u	uː	
a	o	
ə	a	
e	e	
ɪ	i	
i	i	
o	o	
ʊ ∅	a u	
u	u	
p	∅	_ k
t	t	
d	t	_ Ṽ
k	k	
g	k	
ʔ	∅	
s	ɬ	
ɾ	ɾ	
r	r	
l	l	
t͡s	t̠͡ʃ	
a	a	
e	e	
ɪ	ɪ	
i	i	
o	o	
ʊ	ʊ	
u	u	
p	∅	_ k
p	p	_ k
